Date,Open,High,Low,Close,Adj Close,Volume
3/23/98,1784.949951,1840.829956,1783.189941,1823.619995,1823.619995,3870460000
3/30/98,1823.790039,1865.800049,1814.410034,1855.400024,1855.400024,4113530000
4/6/98,1859.23999,1861.119995,1788.73999,1820.23999,1820.23999,3012990000
4/13/98,1824.069946,1866.920044,1810.26001,1866.599976,1866.599976,3978250000
4/20/98,1869.01001,1931.829956,1860.26001,1868.959961,1868.959961,4471110000
4/27/98,1868.959961,1875.52002,1804.140015,1873.439941,1873.439941,3987980000
5/4/98,1880.119995,1890.800049,1832.170044,1864.369995,1864.369995,3725740000
5/11/98,1870.01001,1878.5,1839.209961,1846.77002,1846.77002,3740570000
5/18/98,1838.530029,1852.27002,1801.619995,1805,1805,3357590000
5/25/98,1813.530029,1817.920044,1742.050049,1778.869995,1778.869995,2779270000
6/1/98,1770.369995,1782.920044,1741.099976,1782.920044,1782.920044,3478410000
6/8/98,1783.469971,1801.040039,1715.709961,1745.050049,1745.050049,3490490000
6/15/98,1726.569946,1787.060059,1715.040039,1781.290039,1781.290039,3574630000
6/22/98,1782.560059,1894.709961,1777.22998,1869.530029,1869.530029,3834300000
6/29/98,1880.589966,1914.459961,1878.869995,1894,1894,3172170000
7/6/98,1898.630005,1951.069946,1893.310059,1943.040039,1943.040039,3894530000
7/13/98,1948.319946,2010.609985,1926.439941,2008.76001,2008.76001,4244350000
7/20/98,2013.47998,2028.180054,1909.560059,1930.98999,1930.98999,4078640000
7/27/98,1916.310059,1937.930054,1871.719971,1872.390015,1872.390015,3729240000
8/3/98,1869.719971,1870.650024,1750.810059,1846.77002,1846.77002,4065710000
8/10/98,1847.209961,1850.099976,1775.23999,1790.189941,1790.189941,3299110000
8/17/98,1784.910034,1874.310059,1767.109985,1797.609985,1797.609985,3550600000
8/24/98,1803.77002,1818.030029,1624,1639.680054,1639.680054,3826940000
8/31/98,1646.75,1655.189941,1475.48999,1566.52002,1566.52002,4576420000
9/7/98,1566.52002,1680.709961,1566.52002,1641.640015,1641.640015,2945140000
9/14/98,1660.310059,1693.800049,1637.050049,1663.77002,1663.77002,3399180000
9/21/98,1630.109985,1768.359985,1615.329956,1743.589966,1743.589966,3750940000
9/28/98,1757.900024,1769.709961,1569.060059,1614.97998,1614.97998,3944560000
10/5/98,1591.170044,1614.97998,1343.869995,1492.48999,1492.48999,4806930000
10/12/98,1528.48999,1634.73999,1492.48999,1620.949951,1620.949951,3997170000
10/19/98,1618.140015,1710.650024,1613.849976,1693.859985,1693.859985,4480410000
10/26/98,1706.180054,1781.630005,1693.859985,1771.390015,1771.390015,4384950000
11/2/98,1783.709961,1857.949951,1771.400024,1856.560059,1856.560059,4685160000
11/9/98,1857.650024,1892.540039,1842.52002,1847.98999,1847.98999,4300200000
11/16/98,1868.439941,1936.099976,1844.069946,1928.209961,1928.209961,4329460000
11/23/98,1937.819946,2016.52002,1928.199951,2016.439941,2016.439941,3276320000
11/30/98,2023.660034,2025.040039,1924.150024,2003.160034,2003.160034,5046030000
12/7/98,2009.97998,2060.97998,2004.98999,2029.310059,2029.310059,4239400000
12/14/98,2013.430054,2086.139893,1962.060059,2086.139893,2086.139893,4043260000
12/21/98,2107.23999,2172.570068,2104.189941,2163.040039,2163.040039,3274040000
12/28/98,2178.23999,2200.629883,2160.929932,2192.689941,2192.689941,3579460000
1/4/99,2207.540039,2369.550049,2192.679932,2344.409912,2344.409912,5625250000
1/11/99,2373.969971,2396.300049,2205.689941,2348.199951,2348.199951,5457130000
1/18/99,2390.929932,2474.379883,2303.820068,2338.879883,2338.879883,4437070000
1/25/99,2363.47998,2506.679932,2328.73999,2505.889893,2505.889893,5006610000
2/1/99,2522.379883,2533.439941,2346.820068,2373.620117,2373.620117,5090760000
2/8/99,2405.310059,2414.97998,2289.899902,2321.889893,2321.889893,4506500000
2/15/99,2361.219971,2368.409912,2224.209961,2283.600098,2283.600098,3395410000
2/22/99,2293.330078,2405.290039,2275.600098,2288.030029,2288.030029,4446580000
3/1/99,2286.830078,2339.209961,2235.189941,2337.110107,2337.110107,4277830000
3/8/99,2357.320068,2437.389893,2353.73999,2381.530029,2381.530029,4892310000
3/15/99,2392.540039,2480.629883,2375.830078,2421.27002,2421.27002,4675320000
3/22/99,2428.389893,2445.719971,2305.639893,2419.169922,2419.169922,4477350000
3/29/99,2442.590088,2520.629883,2419.169922,2493.370117,2493.370117,3722190000
4/5/99,2523.97998,2599.199951,2511.389893,2593.050049,2593.050049,5601920000
4/12/99,2530.98999,2632.51001,2443.02002,2484.040039,2484.040039,6162250000
4/19/99,2501.709961,2603.100098,2329.870117,2590.689941,2590.689941,5630140000
4/26/99,2617.090088,2677.76001,2488.399902,2542.860107,2542.860107,5183410000
5/3/99,2546.330078,2557.209961,2430.649902,2503.620117,2503.620117,4603160000
5/10/99,2516.840088,2632.73999,2500.73999,2527.860107,2527.860107,4824230000
5/17/99,2517.26001,2587.330078,2494.51001,2520.139893,2520.139893,4508230000
5/24/99,2529.300049,2529.300049,2339.120117,2470.52002,2470.52002,4583770000
5/31/99,2467.51001,2478.340088,2364.590088,2478.340088,2478.340088,3344260000
6/7/99,2490.830078,2534.47998,2442.870117,2447.879883,2447.879883,4115740000
6/14/99,2453.22998,2564.439941,2397.120117,2563.439941,2563.439941,4569510000
6/21/99,2578.199951,2642.360107,2542.360107,2552.649902,2552.649902,4536330000
6/28/99,2568.469971,2741.02002,2554.949951,2741.02002,2741.02002,4985260000
7/5/99,2760.01001,2793.26001,2724.370117,2793.070068,2793.070068,4144930000
7/12/99,2805.080078,2871.899902,2755.840088,2864.47998,2864.47998,5220130000
7/19/99,2874.610107,2874.919922,2668.429932,2692.399902,2692.399902,5006980000
7/26/99,2656.300049,2709.76001,2619.080078,2638.48999,2638.48999,4600510000
8/2/99,2638.310059,2670.810059,2474.409912,2547.969971,2547.969971,4712730000
8/9/99,2562.050049,2637.820068,2442.219971,2637.810059,2637.810059,4488890000
8/16/99,2644.669922,2683.149902,2612.280029,2648.330078,2648.330078,4388670000
8/23/99,2670.699951,2819.899902,2648.330078,2758.899902,2758.899902,4889890000
8/30/99,2763.830078,2843.110107,2671.669922,2843.110107,2843.110107,4432430000
9/6/99,2840.120117,2897.530029,2806.600098,2887.060059,2887.060059,4076580000
9/13/99,2879.780029,2888.899902,2756.030029,2869.620117,2869.620117,5021860000
9/20/99,2877.530029,2890.719971,2684.699951,2740.409912,2740.409912,5191760000
9/27/99,2781.419922,2794.159912,2694.73999,2736.850098,2736.850098,5351000000
10/4/99,2751.540039,2886.590088,2747.689941,2886.570068,2886.570068,5529890000
10/11/99,2890.72998,2923.320068,2704.280029,2731.830078,2731.830078,4972300000
10/18/99,2726.300049,2843.600098,2632.01001,2816.52002,2816.52002,5442680000
10/25/99,2813.290039,2978.629883,2768.870117,2966.429932,2966.429932,5766490000
11/1/99,2970.929932,3118.060059,2967.629883,3102.290039,3102.290039,6374600000
11/8/99,3072.040039,3222.98999,3068.860107,3221.149902,3221.149902,6996380000
11/15/99,3230.26001,3373,3214.580078,3369.25,3369.25,7438240000
11/22/99,3399.060059,3469.350098,3320.669922,3447.810059,3447.810059,4852400000
11/29/99,3458.129883,3553.560059,3321.570068,3520.629883,3520.629883,7523970000
12/6/99,3531.23999,3647.550049,3507.719971,3620.23999,3620.23999,7996060000
12/13/99,3624.669922,3796.800049,3503.699951,3753.060059,3753.060059,7830580000
12/20/99,3782.060059,4001.629883,3747.790039,3969.439941,3969.439941,5557680000
12/27/99,4001.899902,4090.610107,3902.350098,4069.310059,4069.310059,5420350000
1/3/00,4186.189941,4192.189941,3711.090088,3882.620117,3882.620117,7990830000
1/10/00,4002.22998,4091.949951,3834.530029,4064.27002,4064.27002,8045670000
1/17/00,4059.649902,4238,4053.209961,4235.399902,4235.399902,7012420000
1/24/00,4290.379883,4303.149902,3856.22998,3887.070068,3887.070068,8864510000
1/31/00,3873.840088,4294.839844,3748.030029,4244.140137,4244.140137,7907530000
2/7/00,4274.029785,4489.790039,4244.740234,4395.450195,4395.450195,8924490000
2/14/00,4434.379883,4564.450195,4291.100098,4411.740234,4411.740234,8998760000
2/21/00,4432.830078,4662.930176,4291.009766,4590.5,4590.5,7434640000
2/28/00,4575.069824,4914.790039,4466.419922,4914.790039,4914.790039,10392860000
3/6/00,4935.649902,5132.52002,4722.140137,5048.620117,5048.620117,10191100000
3/13/00,4879.029785,5027.72998,4455.100098,4798.129883,4798.129883,9384930000
3/20/00,4812.140137,5078.859863,4467.529785,4963.029785,4963.029785,8465810000
3/27/00,4994.419922,5022.22998,4355.689941,4572.830078,4572.830078,8652700000
4/3/00,4494.890137,4572.839844,3649.110107,4446.450195,4446.450195,9886600000
4/10/00,4475.200195,4475.200195,3265.97998,3321.290039,3321.290039,9553900000
4/17/00,3232.939941,3851.560059,3227.040039,3643.879883,3643.879883,7818550000
4/24/00,3466.689941,3873.850098,3345.25,3860.659912,3860.659912,7888920000
5/1/00,3930.179932,3982.379883,3592.790039,3816.820068,3816.820068,6903840000
5/8/00,3758.459961,3765.219971,3367.060059,3529.060059,3529.060059,6767870000
5/15/00,3533.209961,3729.120117,3381.72998,3390.399902,3390.399902,6504000000
5/22/00,3390.949951,3390.949951,3042.659912,3205.110107,3205.110107,7665180000
5/29/00,3286.540039,3814.5,3286.540039,3813.379883,3813.379883,6474540000
6/5/00,3773.23999,3893.669922,3725.870117,3874.840088,3874.840088,7158210000
6/12/00,3892.050049,3892.050049,3695.350098,3860.560059,3860.560059,7007910000
6/19/00,3818.649902,4073.72998,3818.649902,3845.340088,3845.340088,7632320000
6/26/00,3884.649902,3974.47998,3838.850098,3966.110107,3966.110107,8070490000
7/3/00,3950.590088,4054.050049,3820.340088,4023.199951,4023.199951,4912370000
7/10/00,3993.620117,4252.220215,3936.75,4246.180176,4246.180176,8446600000
7/17/00,4243.549805,4289.060059,4047.429932,4094.449951,4094.449951,7797600000
7/24/00,4109.649902,4125.799805,3642.280029,3663,3663,8246960000
7/31/00,3692.429932,3846.97998,3521.139893,3787.360107,3787.360107,7598570000
8/7/00,3819.379883,3936.459961,3686.860107,3789.469971,3789.469971,6981850000
8/14/00,3804.689941,3980.26001,3767.370117,3930.340088,3930.340088,6875350000
8/21/00,3966.22998,4083.120117,3902.110107,4042.679932,4042.679932,6977080000
8/28/00,4049.179932,4259.870117,4048.01001,4234.330078,4234.330078,7775590000
9/4/00,4205.939941,4206.509766,3977.469971,3978.409912,3978.409912,6568470000
9/11/00,3961.159912,4008.459961,3794.290039,3835.22998,3835.22998,8213880000
9/18/00,3838.629883,3913.870117,3614.659912,3803.76001,3803.76001,8903760000
9/25/00,3852.530029,3868.110107,3622.659912,3672.820068,3672.820068,9568280000
10/2/00,3714.47998,3714.47998,3314.909912,3361.01001,3361.01001,9631040000
10/9/00,3352.149902,3383.399902,3054.550049,3316.77002,3316.77002,9852060000
10/16/00,3315.47998,3535.110107,3026.110107,3483.139893,3483.139893,10760270000
10/23/00,3483.379883,3526.709961,3081.360107,3278.360107,3278.360107,9997780000
10/30/00,3243.879883,3468.590088,3149.23999,3451.580078,3451.580078,9985360000
11/6/00,3469.350098,3480.01001,3028.919922,3028.98999,3028.98999,8709340000
11/13/00,2956.090088,3208.949951,2859.389893,3027.189941,3027.189941,8824140000
11/20/00,2943.110107,2949.5,2754.139893,2904.379883,2904.379883,6132400000
11/27/00,2979.929932,2998.75,2523.040039,2645.290039,2645.290039,10640500000
12/4/00,2662.560059,2929.949951,2567.179932,2917.429932,2917.429932,10728890000
12/11/00,2936.600098,3028.75,2596.030029,2653.27002,2653.27002,10950370000
12/18/00,2698.719971,2726.199951,2288.159912,2517.02002,2517.02002,12160720000
12/25/00,2518.290039,2577.02002,2436.189941,2470.52002,2470.52002,8285240000
1/1/01,2474.159912,2644.800049,2251.709961,2407.649902,2407.649902,9822280000
1/8/01,2388.719971,2699.870117,2299.649902,2626.5,2626.5,11657560000
1/15/01,2631.48999,2841.25,2576.949951,2770.379883,2770.379883,10149030000
1/22/01,2759.100098,2892.360107,2686.649902,2781.300049,2781.300049,11449880000
1/29/01,2757.290039,2872.469971,2660.110107,2660.5,2660.5,9804190000
2/5/01,2639.649902,2705.590088,2455.870117,2470.969971,2470.969971,9228870000
2/12/01,2458.649902,2593.090088,2388.399902,2425.379883,2425.379883,9466250000
2/19/01,2439.570068,2442.98999,2156.290039,2262.51001,2262.51001,8619460000
2/26/01,2287.879883,2309.72998,2071.030029,2117.629883,2117.629883,10261280000
3/5/01,2142.75,2243.780029,2041.780029,2052.780029,2052.780029,8977800000
3/12/01,2001.680054,2030.72998,1877.689941,1890.910034,1890.910034,10459500000
3/19/01,1901.449951,1974.140015,1794.209961,1928.680054,1928.680054,10689590000
3/26/01,1957.709961,1979.75,1794.300049,1840.26001,1840.26001,9961390000
4/2/01,1835.219971,1852.48999,1619.579956,1720.359985,1720.359985,11055950000
4/9/01,1739.660034,1961.569946,1710.76001,1961.430054,1961.430054,7927100000
4/16/01,1934.699951,2202.860107,1869.339966,2163.409912,2163.409912,12001430000
4/23/01,2118.360107,2118.77002,2000.829956,2075.679932,2075.679932,9638300000
4/30/01,2113.110107,2232.659912,2088.610107,2191.530029,2191.530029,10601830000
5/7/01,2194.040039,2215.370117,2097.360107,2107.429932,2107.429932,8608020000
5/14/01,2105.360107,2216.360107,2052.409912,2198.879883,2198.879883,9074670000
5/21/01,2201.449951,2328.050049,2198.139893,2251.030029,2251.030029,9763050000
5/28/01,2239.919922,2239.919922,2077.97998,2149.439941,2149.439941,7000660000
6/4/01,2164.699951,2264.580078,2136.629883,2215.100098,2215.100098,8035640000
6/11/01,2205.409912,2205.409912,1992.390015,2028.430054,2028.430054,8552080000
6/18/01,2035.339966,2077.429932,1973.699951,2034.839966,2034.839966,9554260000
6/25/01,2054.340088,2180.110107,2017.339966,2160.540039,2160.540039,8880100000
7/2/01,2156.76001,2181.050049,2001.819946,2004.160034,2004.160034,5113950000
7/9/01,2010.969971,2105.149902,1934.670044,2084.790039,2084.790039,8284340000
7/16/01,2078.530029,2091.679932,2003.949951,2029.369995,2029.369995,8471500000
7/23/01,2043.839966,2047.849976,1939.280029,2029.069946,2029.069946,7982720000
7/30/01,2034.109985,2103.159912,2009.939941,2066.330078,2066.330078,7665290000
8/6/01,2047.859985,2053.600098,1915.98999,1956.469971,1956.469971,6916100000
8/13/01,1963.040039,1998.589966,1862.76001,1867.01001,1867.01001,6758130000
8/20/01,1866.290039,1916.829956,1817.699951,1916.800049,1916.800049,6994230000
8/27/01,1912.699951,1933.939941,1777.109985,1805.430054,1805.430054,7063620000
9/3/01,1802.290039,1836.189941,1676.420044,1687.699951,1687.699951,7087720000
9/10/01,1673.780029,1702.119995,1669.939941,1695.380005,1695.380005,1612970000
9/17/01,1613.829956,1629.099976,1387.060059,1423.189941,1423.189941,11976440000
9/24/01,1459.469971,1528.329956,1418.150024,1498.800049,1498.800049,10152320000
10/1/01,1491.449951,1641.560059,1458.410034,1605.300049,1605.300049,10398130000
10/8/01,1582.930054,1707.430054,1558.810059,1703.400024,1703.400024,9521370000
10/15/01,1684.040039,1754.01001,1628.23999,1671.310059,1671.310059,9106910000
10/22/01,1666.079956,1792.869995,1660.219971,1768.959961,1768.959961,9524140000
10/29/01,1763.420044,1767.969971,1646.300049,1745.72998,1745.72998,8764110000
11/5/01,1768.290039,1888.390015,1768.290039,1828.47998,1828.47998,9570650000
11/12/01,1826.25,1922.449951,1782.47998,1898.579956,1898.579956,9698750000
11/19/01,1912.47998,1934.699951,1853.670044,1903.199951,1903.199951,6060890000
11/26/01,1914.530029,1965.089966,1887.969971,1930.579956,1930.579956,9565670000
12/3/01,1915.130005,2065.689941,1898.97998,2021.26001,2021.26001,10312080000
12/10/01,2007.670044,2036.540039,1934.599976,1953.170044,1953.170044,9535810000
12/17/01,1950.939941,2010.910034,1918.5,1945.829956,1945.829956,10015570000
12/24/01,1946.839966,2002.719971,1942.069946,1987.26001,1987.26001,4261080000
12/31/01,1984.310059,2077.889893,1936.560059,2059.379883,2059.379883,7347750000
1/7/02,2075.23999,2098.879883,2018.680054,2022.459961,2022.459961,9703400000
1/14/02,2012.589966,2018.420044,1922.699951,1930.339966,1930.339966,8980190000
1/21/02,1946.869995,1959.930054,1879.23999,1937.699951,1937.699951,7251520000
1/28/02,1951.119995,1959.050049,1851.48999,1911.23999,1911.23999,8937960000
2/4/02,1907.579956,1907.579956,1772.150024,1818.880005,1818.880005,9784390000
2/11/02,1816.939941,1877.73999,1801.670044,1805.199951,1805.199951,8091380000
2/18/02,1790.939941,1791.01001,1696.550049,1724.540039,1724.540039,7340470000
2/25/02,1731.430054,1802.890015,1728.650024,1802.73999,1802.73999,8998970000
3/4/02,1799.680054,1935.089966,1789.719971,1929.670044,1929.670044,10236970000
3/11/02,1919.72998,1946.22998,1845.930054,1868.300049,1868.300049,8369270000
3/18/02,1882.72998,1893.26001,1825.98999,1851.390015,1851.390015,7730000000
3/25/02,1855.650024,1863.050049,1807.469971,1845.349976,1845.349976,6380610000
4/1/02,1834.589966,1865.369995,1769.949951,1770.030029,1770.030029,8199990000
4/8/02,1741.099976,1795.619995,1724.150024,1756.189941,1756.189941,8467000000
4/15/02,1761.949951,1832.01001,1740.609985,1796.829956,1796.829956,8597560000
4/22/02,1779.180054,1779.180054,1663.780029,1663.890015,1663.890015,9449800000
4/29/02,1668.52002,1697.030029,1605.969971,1613.030029,1613.030029,10174560000
5/6/02,1611.050049,1696.349976,1560.290039,1600.849976,1600.849976,9946040000
5/13/02,1611.26001,1759.329956,1602.599976,1741.390015,1741.390015,9811570000
5/20/02,1726.780029,1726.890015,1643.959961,1661.48999,1661.48999,7798370000
